,ERR10082910,ERR10083185,ERR10082717,ERR10083228,ERR10083008,ERR10082679,ERR10083238,ERR10083036,ERR10083253,ERR10082874,ERR10083247,ERR10083101,ERR10083080,ERR10083202,ERR10083000,ERR10083215,ERR10083027,ERR10083186,ERR10082834,ERR10083108,ERR10083006,ERR10082766,ERR10083774,ERR10082806,ERR10082884,ERR10082990,ERR10082872,ERR10083218,ERR10083258,ERR10083252,ERR10083540,ERR10083542,ERR10083541,ERR10083471,ERR10083524,ERR10083523,ERR10083484,ERR10083459,ERR10083457,ERR10083439,ERR10083544,ERR10083494,ERR10083490,ERR10083473,ERR10083498,ERR10083519,ERR10083478,ERR10083419,ERR10083495,ERR10083511,ERR10083493,ERR10083564,ERR10083559,ERR10083500,ERR10083552,ERR10083455,ERR10083510,ERR10083491,ERR10083366,ERR10083530
ERR10083247,1082214.810547333,5429851.696942008,5909270.35124346,2272861.85383472,5117987.030120338,1915802.92473417,4454699.651317696,5771002.685566521,4252753.491338288,6177038.711907916,0.0,9758091.858788786,8276906.750559656,7590470.61985889,9462447.893654421,4177974.2311653863,8179559.324370598,3110096.7550023263,4806671.838791681,5424792.598075709,3268082.9961630413,991676.2822131021,3244476.557124431,11409872.022887724,3809455.1382612446,3709633.232540921,7518746.013346907,7128339.031966774,6290749.704037667,993414.2438962711,6822497.935978142,7367535.090979411,5101188.819783188,5046612.415595733,2649594.6212039683,4084758.083694186,4706476.654782535,8403497.324255241,6229786.459058207,5107208.051161515,6506449.183414868,2595566.8790990533,7161734.160896577,5003744.380520052,3143252.086585007,4669926.115656756,6415911.992188562,7349854.048057349,4244228.02381988,5064390.1906275945,3925967.6386157335,7088292.5373436725,5320811.7305028755,7890457.218355474,7386319.333297539,6300831.044960656,5707312.525487982,7520859.191812595,5285860.92778622,4720001.955290803
ERR10083101,10523038.316839486,4340678.142397568,3849259.5450487616,7491255.446826053,4711628.169582145,7930882.347677842,5339969.3549579475,3987148.521674105,5517109.949429864,3701959.1952144746,9758091.858788786,0.0,1510384.593572114,2167658.5390261537,304494.8076486691,5661271.208219051,1609896.5582303728,6648404.464292166,4951770.466609392,4339744.5782618355,6543242.1692413315,10271319.65131414,6522962.676549514,1668130.1797797438,5997759.276718682,6289715.646763373,2274805.4052520622,2651866.619321002,3568178.109952753,8780408.285579892,3197753.170054562,2398160.1641385425,5009530.475989242,4751058.457151311,7339672.355886263,5713384.276663438,5111012.36003798,1361553.7050608764,3533207.310083149,4662891.734242283,3489093.273576962,7288591.548457356,2863795.85092391,4763420.643973614,6644659.990588307,5092474.494034997,3643946.8503320683,2540530.0812344262,5723611.794379665,4833770.127488998,5852865.505477637,2916934.2409499055,4439075.694947429,2179520.633820657,2371801.916779097,3627646.274309004,4293403.95284208,2238104.0058370833,4557434.7771729,5192621.448301137
ERR10083080,9070275.899343526,2894656.0203637322,2384545.367651662,6018660.801178365,3204646.67183451,6432962.307404576,3840567.8661742196,2514460.305096901,4058480.7294821544,2192164.6383365006,8276906.750559656,1510384.593572114,0.0,738501.6786257158,1206503.6256824925,4236894.2207104955,570128.7488295955,5172141.9134784,3473614.1086057615,2885559.0149246645,5044211.563764747,8822978.031121464,5056403.463563603,3178167.800408279,4497743.416666295,4779499.3114885995,765964.6358050742,1281013.8424501899,2229381.0229088254,7306370.391680126,1721654.5678718481,1006986.4504753775,3507159.2629370284,3249329.7228980935,5831977.459905088,4214237.727706518,3606744.9586907304,420383.48203158507,2048145.9023040815,3212347.6306628147,1997276.6438378035,5785308.773887873,1408409.070202617,3273694.2937168092,5150126.372475242,3606999.1907314034,2160970.928588582,1048059.6919913484,4213249.201578516,3323469.52739227,4359063.9135862645,1450160.5572715043,2957853.6119174324,860962.7359938408,930041.2227729479,2122560.1374491137,2789366.0451543466,782558.4492956421,3048795.993136471,3682408.737217665
ERR10083202,8362137.577454284,2178702.22832332,1681707.9548613664,5323903.142203096,2578140.916248955,5770659.357301989,3185185.107004772,1819698.4896199151,3352017.7852596487,1643034.9686558712,7590470.61985889,2167658.5390261537,738501.6786257158,0.0,1873552.0682665855,3512954.559754652,646881.4713013505,4480747.838365489,2784464.461906454,2174805.8414180335,4385607.825829505,8112357.982744906,4356373.950410708,3824210.8177082757,3842308.6377471033,4171332.9454025845,371021.3611222405,545879.9860811898,1492003.167883031,6613025.77686319,1365409.5756618232,272811.0800865683,2979556.5761774015,2602399.7470496343,5199175.072736828,3557332.4729617275,2966331.9051006413,820361.6183440081,1371796.1044535737,2499649.5377720455,1563122.3619080498,5136311.274563585,1158866.60570145,2600601.483201338,4482562.341523205,2926948.7207154827,1745241.9393952233,763548.3064875463,3612950.650630728,2727238.1576287025,3691093.3705129973,1161329.3374943216,2272867.857959631,1046229.6592264052,204152.32021703795,1619271.1944936833,2268361.50355295,96090.53483564341,2433973.235388179,3080418.214582234
ERR10083000,10233815.41359199,4050245.872436512,3555002.5782395713,7197199.958520119,4409176.349569724,7631083.735067058,5039545.818089662,3691607.6000004387,5225243.267057047,3397670.407715263,9462447.893654421,304494.8076486691,1206503.6256824925,1873552.0682665855,0.0,5376058.61520473,1337451.3419010802,6353370.30420713,4655781.109641861,4047853.598752307,6243051.872125123,9983010.93529347,6229925.71179344,1971665.6050966147,5697269.129407527,5985999.139605435,1971519.7281602332,2367935.204676429,3293621.706487404,8486263.749500189,2894904.7416557595,2109922.706486662,4705175.9251420135,4449988.725901449,7037095.503366286,5413073.115221149,4809348.050208884,1078235.7870568014,3235076.503073768,4371962.861026383,3185232.7495467267,6987346.220737956,2562215.1211496666,4465008.412760383,6345566.4694474675,4795054.552270287,3340785.2323599015,2236337.2832401646,5419722.62891128,4529972.024604567,5553825.4014933705,2614553.8595747077,4142236.196941454,1885393.234053045,2077484.1071497996,3323160.3011929775,3988957.1463450193,1941590.299429053,4254444.42429702,4888906.475121405
ERR10083215,4869157.229572485,1347310.2371918652,1869476.6882528919,1923416.0395008149,1543472.1087036203,2556341.2252768604,1087539.6198336869,1760204.831440364,402272.29685873224,2423931.6307967515,4177974.2311653863,5661271.208219051,4236894.2207104955,3512954.559754652,5376058.61520473,0.0,4056956.962671406,1175377.9231421696,947438.2319523527,1365899.1488792282,1423505.538710686,4614156.043162173,987703.3992246863,7285329.714684573,1155776.3760161393,1771613.367428119,3516969.3079789593,3009404.592643701,2123807.6476103007,3184800.3672208404,3103170.1332153864,3266626.38666025,2102832.4950563703,1390302.3437083748,2272755.120338529,1061822.7314222464,1283092.121916817,4299960.589638119,2234342.9980352167,1042503.2871339064,2826892.9465520973,2092319.904921329,3387859.5707108346,1203532.2542915083,1405713.5878993985,936884.5690761482,2821705.379575444,3449552.1025647665,1628528.454736975,1690562.188994241,960243.1275151101,3310939.458450426,1387969.448752025,4038722.5806583944,3312291.6205987963,2589288.194568152,2253822.5455101826,3456585.7541883723,1688334.2834358958,1577879.109876609
ERR10083027,8923649.69355308,2750469.9990892466,2278471.699706845,5907966.505714551,3213771.951344712,6381637.287562025,3806593.5614346853,2422884.5006186324,3928671.367265529,2289651.8012669524,8179559.324370598,1609896.5582303728,570128.7488295955,646881.4713013505,1337451.3419010802,4056956.962671406,0.0,5070677.403374228,3384150.4559462187,2754834.473195259,5001561.500000975,8670211.640214672,4936992.166203224,3232873.697987288,4461503.610025773,4808467.165151281,922545.3305556318,1052083.9468241115,1958416.9480414533,7196204.881867247,1967358.6384286927,818169.1988219796,3626334.1532524275,3230382.4628432156,5826494.453966381,4176588.128529913,3595564.080280172,279709.75271699054,1995122.894883671,3073326.579478497,2191580.325575588,5756135.5561565785,1711848.0218398478,3214222.4189685443,5092555.530810146,3533554.144713931,2370865.060168756,1310824.0954639947,4252864.545620986,3369613.4641488185,4303132.605899567,1731608.3552870725,2879980.5646123723,1343708.4183021255,836118.8049487943,2261711.3208369454,2914372.951167712,738895.7008956,3073307.8886458804,3720942.156232612
ERR10083186,3917733.6828758535,2323414.623389463,2799281.9484262387,847890.4359202314,2072895.4608247855,1384184.537489131,1403419.7486404416,2661800.8622532226,1153076.9412116436,3122864.5898509594,3110096.7550023263,6648404.464292166,5172141.9134784,4480747.838365489,6353370.30420713,1175377.9231421696,5070677.403374228,0.0,1698704.8924769128,2316025.717499916,536596.6554442918,3680529.4085329627,204801.19187641464,8299936.633788478,847371.7139726816,1182306.492919666,4418216.989764083,4020341.112853112,3207787.3856416983,2134231.2983601377,3792915.7958175135,4257661.796767446,2272408.355429323,1977091.0678936872,1164484.3974278916,1064858.5793827272,1669819.9267744413,5293408.482548177,3123996.240429396,2001698.4249494227,3483492.023218655,950917.6110010793,4119604.372630095,1906236.7366625795,398175.65385769133,1568986.9219228693,3420747.103646366,4271616.977114521,1457233.0925181461,2077611.7000683742,878102.9457016984,4043911.273553118,2214288.4088937016,4831407.589782713,4276609.439059522,3262265.4109474295,2735714.860291547,4411896.394154786,2244050.4488056856,1780673.7369493044
ERR10082834,5604081.540657755,680914.4126312792,1105994.053181119,2545080.1390109505,615874.9552051942,3000534.6099422015,531417.5244729891,964798.510853432,626023.6079581983,1500736.6120788818,4806671.838791681,4951770.466609392,3473614.1086057615,2784464.461906454,4655781.109641861,947438.2319523527,3384150.4559462187,1698704.8924769128,0.0,652773.1586408865,1634138.5242019724,5360824.277374609,1586905.090520854,6607108.200333411,1115952.5558096096,1607470.1396060209,2721733.3235563324,2339733.484653327,1615552.053196987,3832889.8292548144,2184163.79739547,2567544.583068033,1287672.3803087492,455502.29407984327,2494323.9751668186,843306.0569449267,514291.0931000069,3600000.4067477547,1425562.7241289665,408934.3798704139,1895994.5481643665,2393787.927334625,2486514.231333897,256429.42127025907,1712711.332329532,173168.45286021355,1879735.7816086812,2595161.329936927,1181404.9306571393,810531.5149320229,933066.8026057942,2409518.82075509,516114.5393437391,3170316.7644771715,2580334.544033002,1660280.8142242082,1311796.8120120584,2714198.8254777873,746444.4909636617,846119.3069975416
ERR10083108,6187799.0896477075,68662.37293452652,504494.08134684793,3153846.173715199,838774.4006972315,3644631.6501178825,1153844.887083615,398850.87895227206,1177427.4772490235,1163289.7320839723,5424792.598075709,4339744.5782618355,2885559.0149246645,2174805.8414180335,4047853.598752307,1365899.1488792282,2754834.473195259,2316025.717499916,652773.1586408865,0.0,2285844.817265818,5938895.259845639,2183837.938859246,5985640.533457134,1767937.7143417695,2233404.1276958813,2154164.2269448726,1704362.7829455794,970589.881940359,4442665.542786335,1805192.6016480902,1943769.3501462564,1579379.4562789525,731453.9278136388,3146903.8428935194,1492076.228045337,1033556.055987289,2980998.0082599856,869101.8834728182,327098.23021532845,1568321.0210173808,3045459.920397082,2057511.2570141628,572795.6564473931,2359817.643436882,819768.2118867503,1613610.8320316891,2087821.3188244822,1755586.5081063365,1092145.6980787865,1585441.6050479438,1981703.205395046,288116.32720135804,2679826.71668095,1971384.4502602734,1335945.954693153,1272498.5291578926,2111414.7461190564,839178.2139712637,1307348.0813585953
ERR10083006,4167329.2431150675,2308780.986786317,2727743.5894242334,1149468.8990020566,1854481.2307365097,1388855.8346531147,1203696.8262050042,2580503.5723676104,1242365.8844317966,2911426.7417129013,3268082.9961630413,6543242.1692413315,5044211.563764747,4385607.825829505,6243051.872125123,1423505.538710686,5001561.500000975,536596.6554442918,1634138.5242019724,2285844.817265818,0.0,3947097.5595404278,681940.6370792108,8207323.508565871,546861.4162701552,657720.6615653791,4279974.788104481,3965838.2168773604,3235439.405202947,2344518.174191448,3554612.325070063,4183396.274749142,1892022.3127249319,1795358.6200213593,881282.3344904855,830047.6935170654,1444177.5965874142,5205660.125908049,3013830.971922115,2003771.7681754576,3238786.1555888494,759660.8280607866,3893677.4165419764,1787349.7775477525,165768.56357283186,1473920.3539530213,3152172.6330987965,4089734.3394632614,1033876.8304454839,1797619.497909666,701602.2984968051,3820327.2673434666,2123125.016380571,4623435.503652668,4182698.0521411058,3032933.823816471,2446392.039459334,4309225.405220062,2020543.2735541696,1459530.071846757
ERR10082766,269345.73013879394,5933658.774386003,6438454.9094481515,2838684.5738871726,5748818.997655779,2704300.891339571,5077908.268246877,6309899.144430123,4764552.416805801,6802742.452787184,991676.2822131021,10271319.65131414,8822978.031121464,8112357.982744906,9983010.93529347,4614156.043162173,8670211.640214672,3680529.4085329627,5360824.277374609,5938895.259845639,3947097.5595404278,0.0,3774258.5486595905,11899477.128818896,4463950.58512177,4468213.893172528,8079652.306824348,7620621.145912254,6733542.317614555,1616373.3699786074,7469260.176917791,7873539.880696928,5831043.664947211,5657388.826707689,3463319.2025028532,4721948.71931674,5340943.414241064,8909830.345766017,6781259.13168646,5613043.862796104,7157449.922435224,3362170.232088197,7798814.015227251,5581178.71444823,3802427.5106806443,5243128.616414917,7084920.694046829,7949462.901079103,4967287.148184006,5730081.268145244,4546178.250939353,7723371.874069641,5875782.043147704,8511871.777816793,7909486.278785304,6939713.535806792,6385883.076314504,8050267.604398751,5919694.174582417,5403327.221825918
ERR10083774,4017191.9823282035,2186530.817963927,2675417.010076186,971626.2930432667,2008443.896023486,1569015.2478704597,1348667.0444687228,2542103.584207772,1008533.705981114,3044526.513601253,3244476.557124431,6522962.676549514,5056403.463563603,4356373.950410708,6229925.71179344,987703.3992246863,4936992.166203224,204801.19187641464,1586905.090520854,2183837.938859246,681940.6370792108,3774258.5486595905,0.0,8169015.57349097,868176.320700467,1293880.36064004,4307860.999936047,3885184.039919473,3053201.067948195,2259218.6242756587,3721071.0569995837,4127588.6009491063,2274810.49327389,1900505.1134487905,1368331.7096687483,1041143.1571272992,1616567.7364666783,5164820.717661844,3010177.984793756,1863688.890565429,3415735.7818417395,1155698.761741138,4041583.8078739624,1808541.3951026944,569284.3150210623,1470739.409840166,3362954.9602896855,4176769.430244504,1496394.4951756538,2037626.672843924,848195.1566685583,3965297.022729571,2102477.6535699493,4744284.341813421,4152470.7848129408,3189822.149281994,2691566.0335444123,4290072.416642171,2178956.574832321,1763838.1343323428
ERR10082806,12154121.47292547,5982767.989305619,5501878.257122471,9139479.198039733,6379349.41149362,9593902.676955191,7004745.261967633,5642511.102625497,7160999.730756733,5368588.293419882,11409872.022887724,1668130.1797797438,3178167.800408279,3824210.8177082757,1971665.6050966147,7285329.714684573,3232873.697987288,8299936.633788478,6607108.200333411,5985640.533457134,8207323.508565871,11899477.128818896,8169015.57349097,0.0,7662519.779984975,7957664.683640296,3942930.1379446224,4284924.117521453,5170057.02262654,10428163.891347509,4847078.385716699,4042338.805877731,6669280.592476898,6417045.887272196,9007423.727021229,7377868.59838375,6777811.881182968,3007133.339742187,5194544.959005072,6305621.242985103,5144868.263324534,8954531.637524769,4507077.981229635,6424426.299582088,8306396.778529725,6751082.665910187,5294378.241799976,4200397.918465463,7391339.709068851,6501630.915504279,7514731.209839644,4564293.915157743,6096872.249109784,3796536.9630043115,4028033.110212601,5290768.983454863,5955107.363051988,3898517.148529682,6225507.103941091,6860571.678328928
ERR10082884,4690115.152732713,1796648.9080198724,2192960.8815412098,1634379.4580702488,1309267.0429461668,1935622.9889275958,657805.1083603714,2044242.73095956,854179.3847225534,2367697.4607757637,3809455.1382612446,5997759.276718682,4497743.416666295,3842308.6377471033,5697269.129407527,1155776.3760161393,4461503.610025773,847371.7139726816,1115952.5558096096,1767937.7143417695,546861.4162701552,4463950.58512177,868176.320700467,7662519.779984975,0.0,616548.3947728678,3733305.3245220915,3430440.4131461023,2730399.309984714,2873377.4970130534,3016879.9999106694,3643556.470418429,1425195.1782812064,1248615.094947198,1379574.466195283,285026.9482171817,898234.2755807084,4662596.827791355,2470636.7071991786,1505224.08185426,2702058.5901725003,1294665.797633119,3353739.909329285,1248876.1236491792,667523.4048600843,948595.7988880195,2622195.4315332794,3543991.1469203755,629868.4234449287,1266444.4576056227,213185.87944092357,3279848.829543368,1587859.153234946,4081023.2572644083,3639784.1445063744,2492389.5719740526,1922061.3408830115,3765095.9808346187,1476490.3265419656,945196.3745719722
ERR10082990,4672644.847243154,2273857.809286236,2595646.692121445,1759443.4458058036,1594830.63550836,1794190.7475405172,1081331.0340399928,2444302.483301934,1462897.3902943432,2593111.513826006,3709633.232540921,6289715.646763373,4779499.3114885995,4171332.9454025845,5985999.139605435,1771613.367428119,4808467.165151281,1182306.492919666,1607470.1396060209,2233404.1276958813,657720.6615653791,4468213.893172528,1293880.36064004,7957664.683640296,616548.3947728678,0.0,4015221.2628964796,3810445.945752938,3203377.3150813812,2851872.0610048412,3183002.0849836087,3998755.437413621,1395906.6623184374,1593017.828563447,1084873.7406928975,796461.7426122865,1230931.8039781896,4987117.38797083,2819783.7196084736,2015240.5570067808,2867417.6179057,1115583.6604038265,3529859.53494144,1670208.8613853059,820690.6262685105,1434454.9172745026,2753378.0881210268,3775583.1757000135,568332.762787788,1456135.6087250253,822057.5503272262,3460855.8073334983,2007117.5390517118,4268902.7734688455,3974024.680208843,2687381.092000165,2046694.002067725,4087253.9750776435,1737998.6120319543,1097095.6032748467
