1,2,3,4,5,6,7
1666.3159197346392,374.0839626522458,108.28408482947432,44.64143337562696,23.461576036877275,12.584444394936478,5.4006197614622025
105.64873595255048,87.21306298517135,57.521952810916474,36.283008575457686,22.17222961076548,12.43924508033341,5.370901475973986
70.6311507162381,66.71004661529759,49.995548795075216,33.60041236185007,21.457923380132975,12.234062595464255,5.344863697491012
67.8153340096994,66.35382109838316,49.30326727063596,33.51410511862142,21.35678046331747,12.22121539783979,5.324439926896433
31.61668992805126,37.2537827660871,32.99594524181661,25.603951118238218,17.845936194588706,10.964854215169636,4.989127021650592
30.93092602460878,36.92463288390633,32.840688606728776,25.508829947998453,17.806171218757736,10.889780339515001,4.973443022713533
30.570410296402073,36.80231862474539,32.69899354862793,25.4693444677378,17.716632920465216,10.87613848016415,4.967543480887868
30.23810050421238,36.70635134310768,32.42882014380252,25.43909721083914,17.71166832059101,10.828510619390451,4.961932840570757
10.844819871905882,14.938205811151771,15.490649565665214,13.766513263615316,10.834178407884634,7.358602499945657,3.6290575839780015
10.706312326212426,14.922286227943992,15.450408842698929,13.747059682136715,10.819206220928464,7.315949678877539,3.613805670736714
10.609331935406068,14.8453546888845,15.366309226359375,13.711082108125588,10.768840940151744,7.295787908120909,3.6064805133578584
10.523823759897429,14.805061756564063,15.32817890836853,13.689138017799417,10.722826382290286,7.275344620222722,3.6015518024869086
10.50752745741822,14.751490451695453,15.288247074767215,13.66251587279559,10.694121148733165,7.24066783838433,3.5995857316862647
10.480099371791477,14.731947955863804,15.204792261915157,13.604336193305894,10.670771760975683,7.235623582484183,3.5975229285110877
10.37661740737235,14.626148573907566,15.16587692676966,13.60159295635991,10.641238351155398,7.231704152825065,3.5800212694670694
10.311718036848209,14.567511945257664,15.098369332640514,13.579349329235539,10.603984933215411,7.199086704167593,3.576831461413023
3.1504718945008023,4.879013519101574,5.455938285870705,5.323528899259899,4.583769924266442,3.364905092376752,1.7917177331363328
3.1215269708230498,4.826564711057916,5.44686506180641,5.293306939025396,4.574839149758156,3.346390272323939,1.7827906463933245
3.1059912383927557,4.794995119962512,5.431654839446031,5.283274234611695,4.543266425207479,3.3447385075955878,1.7785238493159163
3.1006262497925694,4.787587769487721,5.422373343285768,5.275252919586478,4.541838382082296,3.338198136971891,1.777245420152025
3.095189738977626,4.768438811058661,5.40992197572561,5.2741737956371235,4.532633196167259,3.3328029119204143,1.7746850195269155
3.070389522361015,4.762687012130044,5.396145781306437,5.268887357927013,4.526965421618381,3.328512208298244,1.774190374148764
3.0534863359983535,4.756590361279618,5.3884416442910075,5.2577707928631785,4.523981106783833,3.3200321426702963,1.7714030589077747
3.0392934003212635,4.731595699736038,5.378653270505016,5.246546465108347,4.5133158807622005,3.3168804096537685,1.7687855100707417
3.0304918784184673,4.711329021459156,5.3655654240474355,5.225533424903286,4.508934651986506,3.3092973850441303,1.7642195500437834
3.0255378407913036,4.697498390027615,5.3624599836907585,5.218394247939378,4.4955765191347625,3.307881710597773,1.7631305766251355
2.9900057672245546,4.683374437811358,5.345543163448941,5.211600971964505,4.4930429713640505,3.296489899177091,1.7591686288541604
2.969600786087385,4.665249097938771,5.338483368156163,5.188683563168195,4.48777920664911,3.290445073024643,1.7588261494353081
2.96363041487884,4.647759502486349,5.325292908444994,5.183179839758914,4.483267565539624,3.2765112523139663,1.7572302957534451
2.9352767850634636,4.638862256564313,5.307345741296794,5.1609554468666,4.475347680707606,3.27257422717538,1.7532913215921786
2.9305476250549156,4.609462427080244,5.280047564165142,5.1308064710912324,4.462317645786449,3.2710044853871825,1.7510107985626124
2.896753832978226,4.60317465085167,5.265829999580045,5.116727448397095,4.460025709637238,3.2524654803281092,1.7502134018173
0.8242109963784648,1.330250446998942,1.6011024376475855,1.6444153405918394,1.478009230155835,1.121639896550432,0.6400539243559678
0.82046429797241,1.3255259213854953,1.5842010620784615,1.623787365394866,1.4747067284959867,1.1214135825298333,0.6333169100773264
0.8172833262499568,1.323730082123247,1.5739018496621797,1.6185055854703585,1.463754117972084,1.1192948657142323,0.6307785135668856
0.8121371852231835,1.319427933619307,1.570363440533816,1.6155625845334576,1.460515159586775,1.1169899653814792,0.629951623368021
0.8097741181272625,1.3138037971339684,1.5662489403802782,1.6104884640974106,1.448414522195853,1.1158924375648251,0.6297016424210752
0.8074981131530837,1.3119061267041845,1.565003506096406,1.606350088412412,1.4480769699633862,1.1144069443946207,0.6294744715412303
0.8047014016075507,1.3079615806635443,1.5633825802774153,1.6021532145884185,1.4469922696761162,1.1134459733121747,0.628161998945602
0.7989548675697944,1.30443552607012,1.5594539613613323,1.5984632873862255,1.4454924289443116,1.1131500979394515,0.6274555059969184
0.7970225992717477,1.3016759958879178,1.557282089488206,1.5968556582294646,1.4433462437576314,1.110572654042787,0.6273015462811238
0.7960985783535491,1.3012133121150482,1.554835840476792,1.5941011956320967,1.4428890353996313,1.1095335398329658,0.6254837246086422
0.7909842301927547,1.2948013477532483,1.5530851252717255,1.5928960540523776,1.44063491435186,1.1085220251633188,0.6252337496227286
0.7889783234444461,1.289455515581686,1.5500691024572735,1.5889520838008404,1.4371817329650978,1.108222573965663,0.625129305388724
0.7880387441400187,1.2876498322566425,1.5489593527066785,1.5881003235108317,1.4366499020501062,1.1053185838813513,0.6243296506073849
0.7845655113414072,1.2872914620763591,1.546105224531098,1.5863480530912653,1.4349777460596174,1.1043086029437554,0.624249786921098
0.782514556054804,1.285264971973871,1.5445117145507612,1.5842322947143899,1.433341796718647,1.1023172612560053,0.6233272713773147
0.7766383493481681,1.2822281746703967,1.5429916432236293,1.5817287973595697,1.432123219112165,1.0997792567013807,0.6228539235111626
0.7747953375875197,1.2782063152571623,1.539030736059323,1.5809171067233716,1.4307419912118011,1.0997428331281156,0.6218537612067352
0.7719462488297016,1.2733875230400682,1.5376310507956035,1.5793220668547463,1.4293445470692847,1.097759767323065,0.6213875567854058
0.7700426317015293,1.272209937273668,1.5346111852690172,1.5791362835993592,1.4286943962955083,1.0969376178661332,0.6203773356031346
0.7661207607640981,1.267416583395095,1.5333781443854855,1.577142681477435,1.4248569301943201,1.0965896834058524,0.6199407977154342
0.7640026818727365,1.2651369329595985,1.5301189435549694,1.5743452756851741,1.4245275408658307,1.0957909204012983,0.6198600017397409
0.7607724591767896,1.2640759297673971,1.5290724185093472,1.5734864664371697,1.4236999333585378,1.0955031488555462,0.6180658380299354
