1,2,3,4,5,6,7
1641.4124198082266,343.4590410833106,87.13500111441928,37.12355861496369,21.197536793910864,11.889158837423706,5.088815449189075
60.19436483983201,48.9450742917613,28.973853534440583,12.522407738172104,6.3533389045094415,3.579659820070745,1.6362580732227971
19.75788251123966,15.61844807144475,11.237568440241517,7.4687507958670745,4.275754762730743,2.475070271176916,1.1770126956271163
13.933313401207736,10.571104244172192,7.147018535617707,5.269053588382209,3.602139924886064,2.185699723768783,1.0570151054382428
10.197342576416766,8.717675283634481,6.297132479908049,4.495614706541716,3.2500798156879007,2.0855786129872538,1.0208385804483973
8.920723752221773,7.517517919403962,5.731581041690462,4.296513817630076,3.1001327411818576,2.0371432056890537,1.009368437739443
8.334027668496923,7.033371561950806,5.444740486515343,4.1856673825048425,3.057512617546691,2.0185756937440065,1.0056972596196136
8.096040264720674,6.834648298285786,5.438490055994407,4.1487045683602,3.0480633561203794,2.0114635275432504,1.0035022295091374
7.383893380576577,6.725296162615668,5.310357542217181,4.112106789807946,3.0339034173047383,2.009505905733469,1.0028766530148416
7.0048219617465834,6.521511711517187,5.24823412879965,4.083303646267973,3.0272680541046264,2.0077600233003974,1.002410397909311
6.285226677972192,6.423538177705463,5.20930705733513,4.066938627988321,3.0193621593503446,2.006562012996259,1.0020428607831668
6.143255280534903,6.285321914034981,5.16655168872736,4.047408008460109,3.0172224339580658,2.0060548709442867,1.0019177234289065
6.031425223655919,6.085447517265128,5.130739914053751,4.043626251364748,3.016336922482318,2.005860070044991,1.0018975956710856
5.872740129047851,5.98673945398074,5.073812923725241,4.035145295395762,3.0134655543394664,2.0053500220560267,1.0017590670881347
5.763360695239435,5.933035772590858,5.031517145323345,4.029480152046901,3.0117973583497673,2.0049067481695024,1.001624154663061
5.648416468517235,5.8988059401350545,5.026507142633571,4.022210503839898,3.0098273518220147,2.004695221668004,1.0015876987445667
5.601581840062012,5.8359366904442895,5.0177226834182616,4.02176730311935,3.0093945444581776,2.004548940859446,1.001520170887654
5.516108723279685,5.778857209034855,4.994845049888509,4.012063182590633,3.0091605727401127,2.004408204339351,1.0014496034444085
5.494046238229179,5.767247554670096,4.980230526634479,4.005855255091543,3.0077907800836696,2.0038138881678,1.0013034004919266
5.271729048513711,5.700494390294558,4.975110677515001,4.00236174635314,3.006762288119368,2.0034935087126504,1.0012824884709732
5.179867016001338,5.673874519261868,4.9616511628053495,3.996997490711166,3.0054201213771226,2.0034049899625845,1.0011966261959286
5.102983077218751,5.66415900579831,4.956782789090423,3.9938749212127633,3.0051624464063105,2.003087308723642,1.001069545298945
5.0946498323923946,5.631629004108393,4.942043510083101,3.9923500341245197,3.0039594492641197,2.0028515435418375,1.0010176157049437
5.02829210067595,5.592612524620653,4.919244751788301,3.989406468500774,3.0029845673237636,2.0026028114364265,1.000929807267609
4.940149804249046,5.568444522393714,4.907712994472404,3.9869292445930578,3.0027114666306374,2.0024541551485777,1.000907836346005
4.881222346847675,5.550566787827393,4.9007416929278484,3.984942214505815,3.0015992596076173,2.0021055862660004,1.000872206520047
4.837402270640528,5.514192152628438,4.8997635755299935,3.9819188052367127,3.001297663168879,2.001978404278153,1.0008401614272906
4.797068094929319,5.482084418246714,4.89015586330689,3.9808193912869596,3.000947423775715,2.0019140837954854,1.0007769388049668
4.7542178886109765,5.46528628471295,4.879728841668741,3.978822892599067,2.999808166443497,2.001546277530905,1.0007135045191764
4.731466848898298,5.447368318568618,4.870476344433979,3.97776921362474,2.998849423079387,2.0013665036482875,1.0006579317633015
4.713182898932246,5.4331432221780736,4.866351945851116,3.9765077897598147,2.9982817711826613,2.001010710111061,1.000565292383505
4.674715537876261,5.408167656338544,4.863191039055583,3.972686145869877,2.997983096899153,2.0009153901013934,1.0005458850968187
4.6624764017157805,5.391252084697472,4.852678725540502,3.9718227784493187,2.997149813132579,2.0006736067697144,1.0004900354914712
4.632389365350463,5.373141454399679,4.848931884329333,3.969986654425809,2.996776555824716,2.0004896001976324,1.0004553872802495
4.6135300004844675,5.356209286698692,4.843567830750611,3.9684219040028186,2.9964512822283447,2.000401178522672,1.0004152984123984
4.596459881786326,5.338165147666907,4.83563244537487,3.966559471780497,2.995176395658637,2.0000722382784066,1.0003587975262789
4.574230582452342,5.320040695349859,4.833765695012528,3.96338544621253,2.9946977166888273,1.9999403479320905,1.0002861243342331
4.548530599183205,5.315247514466276,4.83184468580393,3.9625081979923373,2.994085101281622,1.9997585876244397,1.000253044993311
4.535586394989596,5.308500823218803,4.822457885564532,3.960684453734272,2.9934958447153472,1.9996792308635412,1.0002184342486733
4.513833933028087,5.289351981780746,4.821596740315198,3.9578505085476614,2.9929612835823374,1.9996444051370195,1.0001597715905624
4.501360293583524,5.274964545135567,4.815978969423843,3.9569895590928943,2.9923681558809054,1.9993457900579508,1.000132340332326
4.477220480812873,5.273788643168891,4.811527876018378,3.9555038109001766,2.991985436290191,1.9992986274417586,1.0001076789622063
4.429722913294093,5.25995212847253,4.80712302468737,3.954884040036718,2.991329970719452,1.999126799691234,1.0000733724827886
4.414614798041133,5.2336351164790935,4.795685395494008,3.952389265032188,2.990727644477722,1.9988300133305748,1.0000133984927801
4.380184814954166,5.228878791169975,4.792457561092497,3.9514294185031154,2.9894857010276645,1.998663173773436,0.9999732206945234
4.3659712043628005,5.216978773017674,4.786359947269553,3.9472266740648236,2.989142951340868,1.998486438734096,0.9999394064266885
4.322059607861296,5.2034365214988,4.7837757439788735,3.9466220846669606,2.9888262383695263,1.9984665427361081,0.9999124204475274
4.31713775431893,5.191748693959766,4.776917671615065,3.9448489685598664,2.9882526102984968,1.9981620978210395,0.999864846788454
4.2912805704245605,5.181552361091749,4.775446075457813,3.9422215606484166,2.9877608886660636,1.9979483240208773,0.9998277274194884
4.2816190640804646,5.178231007266031,4.768453481162097,3.9402029408923966,2.987216255980384,1.9977711629727066,0.9997614724880852
4.258398602879432,5.169470879267923,4.766264757674356,3.9386066764909438,2.986776094492982,1.997684764690346,0.9997445815464506
4.252877169137886,5.154145864911441,4.763512258903313,3.9377732213437713,2.9860728436112303,1.9976142097292426,0.9997108828498426
4.2311795762081035,5.1377645354370385,4.756435042509186,3.936340139743555,2.985447276560079,1.9972116280670433,0.9996369578724259
4.194614283117639,5.1280505632762585,4.750699599518493,3.9335265860186652,2.9850607795931134,1.9970078432315455,0.9995964514743839
4.186865637059419,5.118087289280254,4.748771862888419,3.932352771236488,2.9846791248331006,1.996984682123271,0.9995448234962737
4.177191189418279,5.112706090961145,4.744862456971757,3.929566385552767,2.9834641705404965,1.9967028756908234,0.9995264101734236
