k1,k2,k3,k4,k5,k6,k7
0.12360648607162332,0.09474485154413158,0.04833490996150462,0.018246786423343153,0.009044532131672816,0.0045189860526122115,0.0021017773485882563
0.12410092570287778,0.0954821721971455,0.04921024888804093,0.019246718611529184,0.009109805225810994,0.004873494372844338,0.002439421068960758
0.12406771220987628,0.09527613700187151,0.048256141627226634,0.019246946261879838,0.009067280601972198,0.004065973149037281,0.002426900920192555
0.13000388247032965,0.10343754354626801,0.058600579507078844,0.027279759720971592,0.013667730499440055,0.005690495177423914,0.0034091953417613296
0.13065555470265286,0.10388048844493494,0.05869900164030818,0.028523889714049067,0.015810911961481676,0.007325560772992453,0.004784931470347652
0.14555848835504315,0.15795596505296036,0.17535650797096852,0.1846014249171091,0.1938860613126388,0.18876375260975956,0.19198855464271114
0.13681248982672217,0.13058190290192456,0.12194644161999442,0.10654103204041768,0.0838085959712536,0.07465012596345251,0.05767742314554117
0.14466499320765663,0.15436523108452876,0.16773717871146693,0.17411931168590558,0.18158100324558676,0.176627430959302,0.17432816831923761
0.14372210025156232,0.15414897625230295,0.16697591040080906,0.17174310092810355,0.1736064837944689,0.180953336107491,0.16543508283313474
0.14495839969533775,0.15644027215365744,0.17539805720570115,0.18410222351132957,0.19243060138219606,0.19701616893730559,0.1946950810785909
0.14561147947184383,0.1570462888735473,0.17568501730146602,0.19163874287151578,0.19530195807470052,0.19812424232012268,0.2061845424543553
0.1446089621324236,0.15525812299784925,0.16818439963317597,0.18094481089354011,0.17718652924781075,0.17985610678140826,0.18668249535728149
0.14672421122264145,0.15768572476790899,0.18210433453632954,0.19323446315024093,0.20206961489043487,0.2023069207459686,0.21173600120964117
0.1477665673888694,0.16095422953423755,0.1858041279119756,0.20693745974895372,0.2177043744438317,0.23483639881031806,0.23106049672295767
0.14627669979098484,0.15763096868905208,0.17659697067452437,0.1825807478070508,0.1891484915282859,0.19096461270514137,0.19789752147517287
0.14353275642062452,0.14949189742707128,0.15589355711514452,0.15603824054489673,0.1486535963125176,0.14245365926780645,0.15013623478625895
0.14811305075954037,0.16418665652852202,0.18989994746190036,0.20876814747703326,0.2228279507417813,0.2351964499226843,0.23895590144683224
0.14082285830009902,0.14086447001952038,0.13715001785575706,0.1234361244350779,0.12285683856034657,0.11097517784135941,0.09514646136833836
0.14449413331169148,0.1546173135933142,0.16649986952851073,0.16844085945158505,0.17840206935545733,0.17064709599832956,0.16700163271625443
0.1455652868628724,0.15582300976224753,0.1699386552298757,0.18070027309527653,0.1842048398985988,0.18439855882428124,0.18480991913160613
