k1,k2,k3,k4,k5,k6,k7
0.05893615242398015,0.022920248448274685,-0.04072323248118511,-0.11550827024329612,0.12594984355113203,0.08714267669008267,-0.05524224198316025
0.06260472300100102,0.02926680479138309,-0.03510908629075357,-0.11631933821360899,0.13061875077505625,0.10020628551965792,-0.0603927126401044
0.06900104402642357,0.033710988768899816,-0.03201639082874156,-0.1158887229706333,0.13607650824177908,0.10581840894081304,-0.06383778841286299
0.07495743065587036,0.040278227460440075,-0.026462265177701675,-0.11503800540884546,0.14299672316690756,0.11094078914433247,-0.07562725205959711
0.08214292792712971,0.04473756395041218,-0.020601494605800904,-0.11366101544079123,0.15217909137463695,0.12251013011210093,-0.08491133839118326
0.08320191743192878,0.05276987846581258,-0.013536531396120419,-0.11415088320365654,0.15985173834453137,0.1292490644451539,-0.09133691294731675
0.08916317999138,0.057814716698269236,-0.01062750252071702,-0.11301312807572955,0.16545514212233364,0.14224205539687995,-0.1020880352273174
0.09580851224636314,0.06383020428174663,-0.0020528952932464747,-0.10985038712051343,0.17425693968236156,0.1498977420399986,-0.11558284694074752
0.09880309595003482,0.0715092924401087,0.003978666332347972,-0.10619963370168575,0.17275095512139535,0.16483648845849477,-0.12773359647632124
0.10432708525254233,0.08026763368744771,0.01184959092367997,-0.10377629896788955,0.17544154333345088,0.16966411034122234,-0.13964388823198168
0.10803007504425705,0.08452053594613158,0.019250509925276996,-0.09623134691481211,0.18741922724142077,0.18554354392064631,-0.1543518158961737
0.11385157719342257,0.09046965275073103,0.02818206398553293,-0.09221995922384274,0.18472572192650505,0.193631885708813,-0.17355206956256233
0.11976411948622642,0.09849654654803251,0.03380814156534546,-0.08455303831302026,0.18879060928413158,0.20788309526961296,-0.18347484436235664
0.12417203566269497,0.10363777205912723,0.04399943060092353,-0.07979733897293578,0.1898884272575264,0.21085450499368394,-0.1998095960898185
0.1276167799744298,0.11152222054194971,0.052758315942316676,-0.06964642047885172,0.1891670493451238,0.2199885042752615,-0.21375652273797688
0.1331009707188053,0.11839215335325101,0.06357193847336841,-0.05917600666105363,0.18253400574183604,0.22598769663786597,-0.22206910087005025
0.1358964404907423,0.12470858105716287,0.07251156677864404,-0.04824720811225669,0.17193740034309096,0.22325632873897616,-0.24432609388999085
0.13991718568308936,0.13200865451413799,0.08305234918547717,-0.0352047231885048,0.1682535073960513,0.23151520701255943,-0.2477182737459951
0.14501325651678293,0.1404022009836971,0.0935895383276614,-0.020599226183628916,0.15448336960499462,0.21962700271801144,-0.24703500483924884
0.14746313967575334,0.14576595858909275,0.10432413085686737,-0.008664645263045997,0.137040556274905,0.21192839659442966,-0.25418899211508794
0.1535364359435192,0.15209330625563605,0.1158588407716035,0.009014592507211034,0.11086417842094477,0.1979613579720446,-0.23658680182460698
0.1550228855758293,0.1611590752541555,0.12712983939672956,0.02488606739432184,0.08409056412607739,0.17094320108762645,-0.23229165846164768
0.16018244515923127,0.168475502661126,0.13706888236440554,0.04541439164894423,0.06005350108248608,0.13881708079015376,-0.2067198092691036
0.1625756378712537,0.17431789802304357,0.14929783551398176,0.06237938971827277,0.025876755601387157,0.10585558179413196,-0.17396686480513218
0.16601578395949876,0.17941371773822326,0.15939671962019264,0.08405484851060926,-0.010622926917365728,0.05862218017507174,-0.12645854682933833
0.16715704920580315,0.18608145119598113,0.1698283315057023,0.10623804183381544,-0.04647382820656746,0.006535829283276896,-0.07741825675085628
0.16968810714408353,0.1919463155210227,0.1798313715377261,0.1249903262952237,-0.08780258196628843,-0.04660430560343353,-0.00555931518265858
0.17207677463596338,0.19539703588768542,0.1878877844348404,0.14174022536321365,-0.1251758852016753,-0.09563774553384452,0.057399440880164444
0.17294230702481156,0.19988459217333884,0.19436817428696973,0.15735268906637684,-0.1611832000390656,-0.14740311891807065,0.12159282093714507
0.17489540891690217,0.2032093698470916,0.200448869290258,0.1701334112102098,-0.1921688125432392,-0.18493310193898355,0.1785949657519861
0.17553805684187443,0.20438045867737212,0.20468746649430253,0.18076753196019377,-0.21341637271511157,-0.21633778658474137,0.2198913340344587
0.17676242771389955,0.206136492474223,0.20672846245452633,0.18525075078421083,-0.22555449494205126,-0.2320217893735592,0.24621443181503222
0.17719294919988124,0.20613939862887848,0.20614714482236135,0.1850348526408443,-0.2250986879985848,-0.231481572162276,0.24649122424733236
