k1,k2,k3,k4,k5,k6,k7
-0.5430946053441604,-0.5609609267560812,0.35592631862835544,-0.1585700038260719,0.10991062802481101,0.06466056480563183,0.004278865566858026
0.09023284805169117,-0.0037080268781207217,0.13054604329645259,-0.18095799759013467,0.20623891988101278,0.13774413206499736,0.04425440299554362
-0.005354058137809616,-0.0567295593382313,0.15419678612625742,-0.19360159557283418,0.2134558511254285,0.1538554895689352,0.03849531950147295
-0.34345658726442274,-0.3850342861441466,0.27984852858280385,-0.17314162576106495,0.158441857349052,0.10457814950257918,0.023529809787187023
-0.056696886082304054,-0.10359995439924434,0.17752540165899344,-0.16461635348486364,0.166300077405505,0.10063335019006989,0.023081013694568612
-0.03520119497487998,-0.08987894880386542,0.17535417849616813,-0.20179580942672548,0.20747061378270887,0.15953804502661154,0.03442280277565075
-0.09738710622169089,-0.1525779787645849,0.2006012629161803,-0.19262819533639217,0.20919338389859712,0.1571353810757001,0.051553516317772455
-0.15008405166390004,-0.23095807066727703,0.2185830415716943,-0.19101229701814304,0.1988827880717891,0.15245249476534314,0.027056323522642204
-0.12710357465509012,-0.18979865768018814,0.1822646457684064,-0.1802702160695866,0.1857447791037406,0.14683646467986375,0.04688677403881572
0.019267410973482172,-0.044574749263758734,0.11667376673340107,-0.1571961275442703,0.18432293239515551,0.14450294404014824,0.0448953285622406
0.16437997019617417,0.09459877292961008,0.031857311905711484,-0.125608707839696,0.1845153802305329,0.1666959185039359,0.06343832647937775
0.3000815648141872,0.218678657143003,-0.021712308382304986,-0.12977029343472646,0.17665709306888489,0.18276697511729484,0.08718859382129697
0.2973582780745293,0.22017702327814165,-0.03521759048782104,-0.11093445021157156,0.1866074601268434,0.17250579223522514,0.09870229067647628
0.2173157833024658,0.1690027399434637,-0.01564506262469692,-0.10476147944776992,0.19224679055492294,0.21089744253666665,0.10310643780709668
0.1524955971410764,0.1045704836829882,-0.0019578443061277553,-0.10780197264722532,0.20471169169144862,0.21797855595544635,0.14393308135326816
0.12667861723223137,0.09008978173345387,-0.026704789351732927,-0.10486166930906188,0.19238357220900737,0.234877056536833,0.20177101799725927
0.16268805916868792,0.14727155157735325,-0.07216973268899504,-0.07070109415445235,0.17955348889895584,0.2553884573905497,0.149496616038802
0.19135612905648866,0.1803683958385758,-0.11350470494649001,-0.036334595556064414,0.17074549409010392,0.26261651229392996,0.26968850456401317
0.16474441238950646,0.18222200005600447,-0.1474366252238159,0.012446271406535654,0.1422988984518851,0.2491964316059409,0.34237050954216414
0.11671020054843338,0.163828578512996,-0.15349704699974256,0.059099221663631865,0.1124843803247349,0.27400655885706887,0.240072296072629
0.07991495973393961,0.1341104586755024,-0.19950248268439166,0.11935764443826159,0.101109470973651,0.2793359959897056,0.3526994580548207
0.06330171634448548,0.12702909157884912,-0.22726197875820023,0.14873985019248165,0.02104804094955441,0.2358508421416885,0.3583020780491173
0.039548964000680184,0.12424331559267604,-0.2654180341596611,0.22048870053283115,-0.04484191085103527,0.16423366726161825,0.4094877864439208
0.025206380412075954,0.12357854038847198,-0.2831322386469434,0.30449023153719357,-0.13978624139323376,0.028773775470560745,0.23985623841225467
-0.003296763738585274,0.09795430256726126,-0.26795335845571816,0.3472337874571577,-0.26126775417495585,-0.09596336678965968,0.07320109231714005
-0.03633157555517113,0.05675832255109706,-0.2286357282731173,0.3396419812463658,-0.30681980801620046,-0.1870272888045068,-0.14928808394990573
-0.07845526397224262,0.00471371720384294,-0.14655009277052364,0.25369067708621107,-0.27448149212877215,-0.2172379233139381,-0.24349482915267318
-0.1130241771494792,-0.042986953336904964,-0.04888493440966318,0.1482215169539219,-0.17919380531918705,-0.18698405551829944,-0.19936093490644535
-0.14085636814018898,-0.08508523644876197,0.06159373891594269,0.0074255455356030675,-0.052693308355553456,-0.08127823044632576,-0.10072250761877255
-0.15268656925150942,-0.11367837456833094,0.14822720776875142,-0.12620057441808413,0.06143972940656063,0.024575700770499975,0.013410694526773882
-0.16349043080717757,-0.1287343745553824,0.19191781752872078,-0.19035985564541838,0.1288075834750882,0.07704908995768807,0.06446484340602057
-0.16529484215892842,-0.13045314996903595,0.1933624048296854,-0.18807778121534924,0.1294906758345994,0.07654609077396517,0.0644690257124809
