1,2,3,4,5,6,7
0.1159802550986521,-0.1213662250153541,-0.12376703050340801,0.046814898608184975,0.11847050168875424,0.04577097191561675,0.16398367717724516
0.1157029582787326,-0.12115785219742425,-0.12393730651586521,0.047069943866341,0.118662511417444,0.04568789140322585,0.16409315309094752
0.1159009203808764,-0.12139958782806193,-0.12353255599213869,0.046784030149500756,0.11803929225460635,0.0456913240634616,0.16410475192820295
0.11559500054194927,-0.12186846518553615,-0.12358192508008392,0.046942552199461016,0.11814957156261241,0.045662356806847756,0.16513200014036428
0.11631917365419364,-0.1199410880171547,-0.12421641272076042,0.0464399745128246,0.11792670605592254,0.04598126443634769,0.16542135932125085
0.116375136256684,-0.11978836529637693,-0.12388191777979068,0.04633145228401986,0.11750266153744277,0.04607726092605386,0.16517905474151806
0.11687845453058279,-0.12008823396191934,-0.1239208153617043,0.046452714204900575,0.11779155025373839,0.04585874370051635,0.16438041126921282
0.11688450226174285,-0.12005410345560327,-0.12328535957491443,0.04659040709695081,0.11793561341835712,0.04597623629401667,0.16500169968553327
0.11709467132247937,-0.12053005792716465,-0.12420181305305765,0.04727913385648863,0.11703469634890448,0.04468483020868263,0.17000817356449055
0.11756987876243101,-0.12053786071623793,-0.12410935860589827,0.04715019784712332,0.11658210462237593,0.044572616225232425,0.16926223962393896
0.11621371576008618,-0.11994193573494011,-0.12414474780317582,0.04694979398996235,0.11635434012387491,0.04512703421866669,0.16926546241068485
0.11635733616627211,-0.12002065030698802,-0.12414359082782585,0.047074819834912796,0.11667395025294623,0.04500299150773488,0.1676363757783835
0.11547936241208603,-0.12017309602198802,-0.12335344853896223,0.04739303206117275,0.11810353529016326,0.04502253319404281,0.1700868601488574
0.11524391678631134,-0.12047983677423582,-0.12313256371988131,0.047588935601476236,0.11748565303121353,0.0451215351359302,0.16963730117973372
0.11502774736673056,-0.11992008791014684,-0.12337016569561188,0.047239741191955016,0.11830375145963397,0.04465465677797764,0.17001421499863914
0.11494457316078774,-0.12045222610519493,-0.12317856950057406,0.047270677466192054,0.11781693795918916,0.044546744990746595,0.1693698960041135
0.11853367412180858,-0.12088746805804951,-0.12162376303282453,0.044001413159405575,0.12301893461546391,0.048359690201256966,0.15786644788012522
