k1,k2,k3,k4,k5,k6,k7
0.3172742103233609,-0.18507488455246973,0.16517384282572714,0.12415867453040144,-0.05364073602679596,-0.009127837005830437,-0.0018189776140802368
0.14860594484149173,-0.16683318596877983,0.16725493091910115,0.15857645196297243,-0.08460568686203096,-0.021144515580461154,-0.0035401808215477226
0.1501891730415485,-0.1641299561119317,0.1706879726001095,0.16058947993644482,-0.08556872141062817,-0.021587234129380243,-0.004171992360103613
0.24843877550526716,-0.16869618785826568,0.16154279707486568,0.13993683909012783,-0.06902024447821659,-0.016587642443439937,-0.004385494820598135
0.17424610390947243,-0.15818185345490582,0.16875934238642504,0.15606749474850495,-0.07780609537295143,-0.02215382242020974,-0.005482259458920306
0.16962763226852656,-0.1701314128438185,0.17767656035424825,0.16505718136333228,-0.08408663875893377,-0.018672294866428532,-0.004668002883853324
0.18977354418640496,-0.17509221868678368,0.17501524300404528,0.16707569650908757,-0.0845790629717513,-0.023529055143082275,-0.008103686347351497
0.21073456202259477,-0.17098903546411537,0.17208907613191832,0.16075354083026694,-0.08473080433099416,-0.024137878317729136,-0.0035901166958037575
0.1883360530821656,-0.16007202935638398,0.1659795365374191,0.16181544810507548,-0.08654934688814846,-0.027518927369682915,-0.011546957931671323
0.14656808646183284,-0.14245857202781806,0.16289814418549814,0.163786737514835,-0.09016097050005753,-0.02766547851377781,-0.011824431213656375
0.10774152568174217,-0.138185245468538,0.16453835919298074,0.17010640844588112,-0.09665908750004099,-0.029184357358770376,-0.013618746969310884
0.06077986833154402,-0.12522902896041088,0.16687200998579665,0.17694923778412364,-0.1068996831162862,-0.031011611989646082,-0.008404934181505133
0.06526352521052153,-0.12450291137090036,0.1660065039531389,0.18313848424739282,-0.11190247351033446,-0.04063322283143777,-0.015485785621506562
0.06486222410057384,-0.1256871364002428,0.16180814166975316,0.18394966436603977,-0.11435618028969076,-0.044301088692646026,-0.019539912221898215
0.08299408504375834,-0.12495770586107321,0.1677791861660189,0.18568944476223748,-0.12647654404785974,-0.04612038585892451,-0.015467265184322024
0.07775900655567076,-0.11653747350823537,0.16671423715325157,0.19168151628491956,-0.1398835300050855,-0.05644855380441115,-0.026901646547132316
0.04790280291242721,-0.10329837525671794,0.16068048738781765,0.19886093391544826,-0.14820863540080514,-0.06494621298141914,-0.029223204945429127
0.019118876202681625,-0.09026526051718764,0.1584427070854123,0.1981797508574913,-0.17147451331736968,-0.0788020975429892,-0.03904590586544361
-0.003912147055572555,-0.07334306068998107,0.14707633649685048,0.20784656784440148,-0.17821148069304957,-0.1032877457144553,-0.04356670391764424
-0.011704907927301576,-0.05496011719400958,0.13849472449458572,0.20667147949176629,-0.19995633510753358,-0.1258383762951319,-0.057445390888224736
-0.02621565394281734,-0.03788635382075929,0.12485672989652431,0.21351512606121484,-0.22102732484814047,-0.13998717031180136,-0.09940854690992836
-0.041595203173145495,-0.01803167804407505,0.113078104048283,0.21695984136113802,-0.26103666315313134,-0.19689815672016253,-0.1546296376071752
-0.07991839864759039,0.019694604260500792,0.08727144900867824,0.21243415016703066,-0.2874088057407228,-0.25608807897888436,-0.17517443186723797
-0.1098025954533224,0.05494152471826011,0.05453626314282697,0.20520144153902392,-0.30675315686270305,-0.3062399886922513,-0.2723047893047712
-0.15057126784357744,0.0994467454120882,0.012724827326778182,0.18379575956235428,-0.3417401270647161,-0.38549301999516156,-0.3538213025504019
-0.18834984388118842,0.14720623099311103,-0.0356949613215953,0.1451755009521217,-0.3386523902787082,-0.4465367575357689,-0.45958064286490613
-0.22623166074711717,0.19748059835043402,-0.10167125499182277,0.07685662998341271,-0.2685814140476839,-0.41837501864554394,-0.48876983060749485
-0.2567292283217579,0.25389379967872766,-0.17214931692581154,0.0009633690652682825,-0.1532365033034347,-0.3113712638446737,-0.3935370432382077
-0.2769071378473164,0.2954729662680974,-0.24153394215845508,-0.09016570171203456,-0.011107110244469115,-0.10992699637312071,-0.1912711584972746
-0.2992478831082097,0.33673675573366046,-0.2991764969295886,-0.18077776067308374,0.12700337936384337,0.0887234144586654,0.06078212099562469
-0.3120930115653077,0.35932227936583505,-0.3401212277417833,-0.23552604989837492,0.21427672518829038,0.2118592219293547,0.20199605090871614
-0.3118011956775108,0.36090723564221966,-0.3389609408485706,-0.23489312548808927,0.21634538937934333,0.21212943114350907,0.20061298074992318
